time,event,patient_id,Nq,Ns,c,regime,policy_activated
167.73705151532923,service_start,175,40,5,5,overload,1
167.9381327534273,arrival,216,40,5,5,overload,1
168.1214915788712,arrival,217,41,5,5,overload,1
168.30640658675003,arrival,218,42,5,5,overload,1
168.35374387939154,arrival,219,43,5,5,overload,1
169.254732448464,departure,174,44,5,5,overload,1
169.254732448464,service_start,176,43,5,5,overload,1
169.44975565708575,arrival,220,43,5,5,overload,1
169.91762941678365,departure,173,44,5,5,overload,1
169.91762941678365,service_start,177,43,5,5,overload,1
170.1191126162781,arrival,221,43,5,5,overload,1
170.95052166108894,departure,165,44,5,5,overload,1
170.95052166108894,service_start,178,43,5,5,overload,1
171.64684024279455,arrival,222,43,5,5,overload,1
172.02087376117592,arrival,223,44,5,5,overload,1
172.19564386528563,arrival,224,45,5,5,overload,1
174.4723866825694,arrival,225,46,5,5,overload,1
175.77234494751002,arrival,226,47,5,5,overload,1
175.77464479703923,arrival,227,48,5,5,overload,1
175.78724953947113,arrival,228,49,5,5,overload,1
176.48516658906578,arrival,229,50,5,5,overload,1
176.7125799454897,departure,177,51,5,5,overload,1
176.7125799454897,service_start,179,50,5,5,overload,1
176.77448354648678,arrival,230,50,5,5,overload,1
176.89371924286638,departure,175,51,5,5,overload,1
176.89371924286638,service_start,180,50,5,5,overload,1
177.143676861058,departure,179,50,5,5,overload,1
177.143676861058,service_start,181,49,5,5,overload,1
178.40462040980685,arrival,231,49,5,5,overload,1
178.56516000289344,arrival,232,50,5,5,overload,1
178.66159490023253,arrival,233,51,5,5,overload,1
178.67919558588298,departure,166,52,5,5,overload,1
178.67919558588298,service_start,182,51,5,5,overload,1
179.08975313518542,departure,176,51,5,5,overload,1
179.08975313518542,service_start,183,50,5,5,overload,1
179.10422153981287,departure,182,50,5,5,overload,1
179.10422153981287,service_start,184,49,5,5,overload,1
179.22457106837422,departure,180,49,5,5,overload,1
179.22457106837422,service_start,185,48,5,5,overload,1
179.55512295040754,arrival,234,48,5,5,overload,1
179.73604558196965,departure,181,49,5,5,overload,1
179.73604558196965,service_start,186,48,5,5,overload,1
179.92259789405185,departure,184,48,5,5,overload,1
179.92259789405185,service_start,187,47,5,5,overload,1
179.95485486503776,arrival,235,47,5,5,overload,1
180.03882166462625,arrival,236,48,5,5,recovery,1
180.07120874152307,departure,187,49,5,5,recovery,1
180.07120874152307,service_start,188,48,5,5,recovery,1
180.34625451517894,departure,183,48,5,5,recovery,1
180.34625451517894,service_start,189,47,5,5,recovery,1
180.79199029536,departure,186,47,5,5,recovery,1
180.79199029536,service_start,190,46,5,5,recovery,1
180.82988230092747,arrival,237,46,5,5,recovery,1
181.1171812917964,departure,178,47,5,5,recovery,1
181.1171812917964,service_start,191,46,5,5,recovery,1
181.31180670558024,departure,185,46,5,5,recovery,1
181.31180670558024,service_start,192,45,5,5,recovery,1
182.02778355292307,departure,190,45,5,5,recovery,1
182.02778355292307,service_start,193,44,5,5,recovery,1
182.0363293950745,arrival,238,44,5,5,recovery,1
182.17226621689238,arrival,239,45,5,5,recovery,1
182.72222193895584,arrival,240,46,5,5,recovery,1
182.9573076911869,departure,192,47,5,5,recovery,1
182.9573076911869,service_start,194,46,5,5,recovery,1
183.31697170908524,departure,189,46,5,5,recovery,1
183.31697170908524,service_start,195,45,5,5,recovery,1
183.5898707232027,departure,188,45,5,5,recovery,1
183.5898707232027,service_start,196,44,5,5,recovery,1
183.59187783669,departure,193,44,5,5,recovery,1
183.59187783669,service_start,197,43,5,5,recovery,1
183.84485071898013,departure,191,43,5,5,recovery,1
183.84485071898013,service_start,198,42,5,5,recovery,1
185.52646039281697,arrival,241,42,5,5,recovery,1
186.1009785261136,departure,195,43,5,5,recovery,1
186.1009785261136,service_start,199,42,5,5,recovery,1
187.62700784398186,arrival,242,42,5,5,recovery,1
188.22342441024145,departure,197,43,5,5,recovery,1
188.22342441024145,service_start,200,42,5,5,recovery,1
189.77513113181487,arrival,243,42,5,5,recovery,1
190.25891844999714,arrival,244,43,5,5,recovery,1
191.65483261956152,arrival,245,44,5,5,recovery,1
191.72153375177768,arrival,246,45,5,5,recovery,1
191.88608480316515,departure,198,46,5,5,recovery,1
191.88608480316515,service_start,201,45,5,5,recovery,1
192.08330498249595,departure,200,45,5,5,recovery,1
192.08330498249595,service_start,202,44,5,5,recovery,1
192.1525740448537,departure,202,44,5,5,recovery,1
192.1525740448537,service_start,203,43,5,5,recovery,1
192.26468133307117,departure,201,43,5,5,recovery,1
192.26468133307117,service_start,204,42,5,5,recovery,1
192.32416915069865,arrival,247,42,5,5,recovery,1
192.42595112497244,departure,194,43,5,5,recovery,1
192.42595112497244,service_start,205,42,5,5,recovery,1
192.86212206314173,arrival,248,42,5,5,recovery,1
193.07043612728287,departure,205,43,5,5,recovery,1
193.07043612728287,service_start,206,42,5,5,recovery,1
193.67466559688995,departure,203,42,5,5,recovery,1
193.67466559688995,service_start,207,41,5,5,recovery,1
193.8499494483141,departure,206,41,5,5,recovery,1
193.8499494483141,service_start,208,40,5,5,recovery,1
194.0236070851564,arrival,249,40,5,5,recovery,1
194.40779594649175,departure,208,41,5,5,recovery,1
194.40779594649175,service_start,209,40,5,5,recovery,1
195.29627937797702,departure,207,40,5,5,recovery,1
195.29627937797702,service_start,210,39,5,5,recovery,1
195.3991256174968,departure,209,39,5,5,recovery,1
195.3991256174968,service_start,211,38,5,5,recovery,1
195.7817925286837,arrival,250,38,5,5,recovery,1
195.94536210900085,departure,199,39,5,5,recovery,1
195.94536210900085,service_start,212,38,5,5,recovery,1
196.01105307803098,departure,204,38,5,5,recovery,1
196.01105307803098,service_start,213,37,5,5,recovery,1
196.65781099663593,arrival,251,37,5,5,recovery,1
196.75140646521828,departure,213,38,5,5,recovery,1
196.75140646521828,service_start,214,37,5,5,recovery,1
197.91576013145564,arrival,252,37,5,5,recovery,1
199.051871828287,departure,196,38,5,5,recovery,1
199.051871828287,service_start,215,37,5,5,recovery,1
199.89938148662247,departure,212,37,5,5,recovery,1
199.89938148662247,service_start,216,36,5,5,recovery,1
200.93620314371503,departure,214,36,5,5,recovery,1
200.93620314371503,service_start,217,35,5,5,recovery,1
201.1334908044475,departure,210,35,5,5,recovery,1
201.1334908044475,service_start,218,34,5,5,recovery,1
201.35234997572445,arrival,253,34,5,5,recovery,1
201.6771755337491,departure,215,35,5,5,recovery,1
201.6771755337491,service_start,219,34,5,5,recovery,1
202.02003608823924,departure,218,34,5,5,recovery,1
202.02003608823924,service_start,220,33,5,5,recovery,1
202.29447328264348,departure,217,33,5,5,recovery,1
202.29447328264348,service_start,221,32,5,5,recovery,1
203.2478723179909,arrival,254,32,5,5,recovery,1
203.82917408955763,departure,221,33,5,5,recovery,1
203.82917408955763,service_start,222,32,5,5,recovery,1
204.86074646452653,arrival,255,32,5,5,recovery,1
204.88581482511722,departure,220,33,5,5,recovery,1
204.88581482511722,service_start,223,32,5,5,recovery,1
204.89139058150292,departure,223,32,5,5,recovery,1
204.89139058150292,service_start,224,31,5,5,recovery,1
205.53923158674445,arrival,256,31,5,5,recovery,1
207.05640654063205,departure,222,32,5,5,recovery,1
207.05640654063205,service_start,225,31,5,5,recovery,1
207.08814511766784,arrival,257,31,5,5,recovery,1
207.2514225228588,arrival,258,32,5,5,recovery,1
207.68520188155114,arrival,259,33,5,5,recovery,1
208.27847718633052,arrival,260,34,5,5,recovery,1
210.49748109116072,arrival,261,35,5,5,recovery,1
211.10441913703116,departure,225,36,5,5,recovery,1
211.10441913703116,service_start,226,35,5,5,recovery,1
211.63930459975973,arrival,262,35,5,5,recovery,1
211.9504351315094,arrival,263,36,5,5,recovery,1
211.9926342649161,arrival,264,37,5,5,recovery,1
212.27715278466675,departure,211,38,5,5,recovery,1
212.27715278466675,service_start,227,37,5,5,recovery,1
212.3028192658227,arrival,265,37,5,5,recovery,1
212.35889132626292,departure,224,38,5,5,recovery,1
212.35889132626292,service_start,228,37,5,5,recovery,1
213.1819724105752,arrival,266,37,5,5,recovery,1
213.3089079514962,arrival,267,38,5,5,recovery,1
213.4443816901171,departure,226,39,5,5,recovery,1
213.4443816901171,service_start,229,38,5,5,recovery,1
214.54547376801253,departure,229,38,5,5,recovery,1
214.54547376801253,service_start,230,37,5,5,recovery,1
214.62025133324497,departure,230,37,5,5,recovery,1
214.62025133324497,service_start,231,36,5,5,recovery,1
215.18754933132004,arrival,268,36,5,5,recovery,1
215.37676176998298,arrival,269,37,5,5,recovery,1
215.39914165007593,departure,228,38,5,5,recovery,1
215.39914165007593,service_start,232,37,5,5,recovery,1
215.56218907529419,departure,231,37,5,5,recovery,1
215.56218907529419,service_start,233,36,5,5,recovery,1
215.9566889616268,departure,216,36,5,5,recovery,1
215.9566889616268,service_start,234,35,5,5,recovery,1
216.5542561874535,arrival,270,35,5,5,recovery,1
216.82104942205729,arrival,271,36,5,5,recovery,1
217.36855997627958,departure,233,37,5,5,recovery,1
217.36855997627958,service_start,235,36,5,5,recovery,1
217.4288678952694,departure,232,36,5,5,recovery,1
217.4288678952694,service_start,236,35,5,5,recovery,1
217.68703153076862,departure,227,35,5,5,recovery,1
217.68703153076862,service_start,237,34,5,5,recovery,1
217.79138314299755,departure,236,34,5,5,recovery,1
217.79138314299755,service_start,238,33,5,5,recovery,1
218.07128014601395,departure,235,33,5,5,recovery,1
218.07128014601395,service_start,239,32,5,5,recovery,1
218.26680441255021,arrival,272,32,5,5,recovery,1
219.08001356947094,departure,234,33,5,5,recovery,1
219.08001356947094,service_start,240,32,5,5,recovery,1
219.09943808349502,departure,240,32,5,5,recovery,1
219.09943808349502,service_start,241,31,5,5,recovery,1
219.58161009456495,arrival,273,31,5,5,recovery,1
219.59264034856153,departure,219,32,5,5,recovery,1
219.59264034856153,service_start,242,31,5,5,recovery,1
219.7574667568077,arrival,274,31,5,5,recovery,1
220.20788553286494,arrival,275,32,5,5,recovery,1
220.3992441678483,arrival,276,33,5,5,recovery,1
220.61181014255456,departure,241,34,5,5,recovery,1
220.61181014255456,service_start,243,33,5,5,recovery,1
222.33369993525744,departure,238,33,5,5,recovery,1
222.33369993525744,service_start,244,32,5,5,recovery,1
223.17547441665297,departure,243,32,5,5,recovery,1
223.17547441665297,service_start,245,31,5,5,recovery,1
223.54276816128123,arrival,277,31,5,5,recovery,1
223.60520195305702,departure,237,32,5,5,recovery,1
223.60520195305702,service_start,246,31,5,5,recovery,1
223.67991702027393,departure,246,31,5,5,recovery,1
223.67991702027393,service_start,247,30,5,5,recovery,1
224.06155752708764,departure,244,30,5,5,recovery,1
224.06155752708764,service_start,248,29,5,5,recovery,1
224.34247317598135,departure,239,29,5,5,recovery,1
224.34247317598135,service_start,249,28,5,5,recovery,1
224.5921224192267,departure,245,28,5,5,recovery,1
224.5921224192267,service_start,250,27,5,5,recovery,1
225.5658495505832,departure,250,27,5,5,recovery,1
225.5658495505832,service_start,251,26,5,5,recovery,1
225.60761303422103,departure,248,26,5,5,recovery,1
225.60761303422103,service_start,252,25,5,5,recovery,1
226.35849220321273,arrival,278,25,5,5,recovery,1
226.5315452692385,arrival,279,26,5,5,recovery,1
226.67264427039913,arrival,280,27,5,5,recovery,1
227.69987543852156,arrival,281,28,5,5,recovery,1
227.83017639633866,departure,242,29,5,5,recovery,1
227.83017639633866,service_start,253,28,5,5,recovery,1
229.16498608201323,departure,249,28,5,5,recovery,1
229.16498608201323,service_start,254,27,5,5,recovery,1
229.89523863614,departure,252,27,5,5,recovery,1
229.89523863614,service_start,255,26,5,5,recovery,1
230.6798266815472,departure,254,26,5,5,recovery,1
230.6798266815472,service_start,256,25,5,5,recovery,1
230.95291760193584,departure,256,25,5,5,recovery,1
230.95291760193584,service_start,257,24,5,5,recovery,1
231.74197250893812,departure,255,24,5,5,recovery,1
231.74197250893812,service_start,258,23,5,5,recovery,1
232.18893326708147,arrival,282,23,5,5,recovery,1
232.46157638526626,departure,257,24,5,5,recovery,1
232.46157638526626,service_start,259,23,5,5,recovery,1
232.8824164424621,departure,259,23,5,5,recovery,1
232.8824164424621,service_start,260,22,5,5,recovery,1
233.53008665153516,arrival,283,22,5,5,recovery,1
233.54835002597176,departure,247,23,5,5,recovery,1
233.54835002597176,service_start,261,22,5,5,recovery,1
233.80452013870453,departure,258,22,5,5,recovery,1
233.80452013870453,service_start,262,21,5,5,recovery,1
234.14923468067485,arrival,284,21,5,5,recovery,1
234.48049785082756,departure,262,22,5,5,recovery,1
234.48049785082756,service_start,263,21,5,5,recovery,1
235.39921056997312,departure,253,21,5,5,recovery,1
235.39921056997312,service_start,264,20,5,5,recovery,1
235.61239727591936,arrival,285,20,5,5,recovery,1
235.93167889926377,departure,264,21,5,5,recovery,1
235.93167889926377,service_start,265,20,5,5,recovery,1
236.98659695064418,arrival,286,20,5,5,recovery,1
237.51476541299965,arrival,287,21,5,5,recovery,1
237.64613623832264,arrival,288,22,5,5,recovery,1
237.8268946721551,arrival,289,23,5,5,recovery,1
238.02716825309506,arrival,290,24,5,5,recovery,1
238.02942381762824,departure,261,25,5,5,recovery,1
238.02942381762824,service_start,266,24,5,5,recovery,1
239.99571050924266,departure,266,24,5,5,recovery,1
239.99571050924266,service_start,267,23,5,5,recovery,1
240.19753880065173,arrival,291,23,5,5,recovery,1
241.1669147758176,departure,251,24,5,5,recovery,1
241.1669147758176,service_start,268,23,5,5,recovery,1
242.00463011450785,departure,265,23,5,5,recovery,1
242.00463011450785,service_start,269,22,5,5,recovery,1
242.14406243864735,arrival,292,22,5,5,recovery,1
242.7608968027317,departure,260,23,5,5,recovery,1
242.7608968027317,service_start,270,22,5,5,recovery,1
242.90497161697314,departure,263,22,5,5,recovery,1
242.90497161697314,service_start,271,21,5,5,recovery,1
243.14074455512582,departure,271,21,5,5,recovery,1
243.14074455512582,service_start,272,20,5,5,recovery,1
243.2951178081448,departure,268,20,5,5,recovery,1
243.2951178081448,service_start,273,19,5,5,recovery,1
244.75469057252832,arrival,293,19,5,5,recovery,1
245.12766918816067,arrival,294,20,5,5,recovery,1
245.14419126938287,arrival,295,21,5,5,recovery,1
245.36264728116677,arrival,296,22,5,5,recovery,1
245.86245437114667,arrival,297,23,5,5,recovery,1
245.93396795748637,departure,272,24,5,5,recovery,1
245.93396795748637,service_start,274,23,5,5,recovery,1
245.94971210907661,departure,270,23,5,5,recovery,1
245.94971210907661,service_start,275,22,5,5,recovery,1
246.06810597415495,departure,273,22,5,5,recovery,1
246.06810597415495,service_start,276,21,5,5,recovery,1
246.1620285814493,departure,274,21,5,5,recovery,1
246.1620285814493,service_start,277,20,5,5,recovery,1
246.1837474359323,departure,269,20,5,5,recovery,1
246.1837474359323,service_start,278,19,5,5,recovery,1
247.2671581140412,departure,276,19,5,5,recovery,1
247.2671581140412,service_start,279,18,5,5,recovery,1
247.35438919803192,departure,279,18,5,5,recovery,1
247.35438919803192,service_start,280,17,5,5,recovery,1
247.8888893234486,departure,280,17,5,5,recovery,1
247.8888893234486,service_start,281,16,5,5,recovery,1
248.53483317595365,arrival,298,16,5,5,recovery,1
248.59843326249396,departure,277,17,5,5,recovery,1
248.59843326249396,service_start,282,16,5,5,recovery,1
249.86679914165893,departure,281,16,5,5,recovery,1
249.86679914165893,service_start,283,15,5,5,recovery,1
250.42847004746687,arrival,299,15,5,5,recovery,1
251.0949105439419,arrival,300,16,5,5,recovery,1
251.2627197923283,arrival,301,17,5,5,recovery,1
251.48712987665385,departure,278,18,5,5,recovery,1
251.48712987665385,service_start,284,17,5,5,recovery,1
252.30572751940096,arrival,302,17,5,5,recovery,1
252.79077382520632,departure,282,18,5,5,recovery,1
252.79077382520632,service_start,285,17,5,5,recovery,1
252.82676335346304,departure,283,17,5,5,recovery,1
252.82676335346304,service_start,286,16,5,5,recovery,1
252.83097600848322,departure,275,16,5,5,recovery,1
252.83097600848322,service_start,287,15,5,5,recovery,1
252.91149750591777,arrival,303,15,5,5,recovery,1
252.93690970567508,arrival,304,16,5,5,recovery,1
253.51755998585242,departure,284,17,5,5,recovery,1
253.51755998585242,service_start,288,16,5,5,recovery,1
253.7533974634174,arrival,305,16,5,5,recovery,1
254.24549100937355,departure,286,17,5,5,recovery,1
254.24549100937355,service_start,289,16,5,5,recovery,1
254.55787940668057,arrival,306,16,5,5,recovery,1
254.56352774828838,arrival,307,17,5,5,recovery,1
254.8103073684934,departure,287,18,5,5,recovery,1
254.8103073684934,service_start,290,17,5,5,recovery,1
255.25552855255486,departure,288,17,5,5,recovery,1
255.25552855255486,service_start,291,16,5,5,recovery,1
255.28436125035316,arrival,308,16,5,5,recovery,1
255.36754387135804,arrival,309,17,5,5,recovery,1
255.6863765617034,departure,267,18,5,5,recovery,1
255.6863765617034,service_start,292,17,5,5,recovery,1
255.95071507952662,departure,291,17,5,5,recovery,1
255.95071507952662,service_start,293,16,5,5,recovery,1
256.7741374252326,departure,285,16,5,5,recovery,1
256.7741374252326,service_start,294,15,5,5,recovery,1
256.95246926721194,arrival,310,15,5,5,recovery,1
257.02279301004944,departure,292,16,5,5,recovery,1
257.02279301004944,service_start,295,15,5,5,recovery,1
257.52683963698206,departure,294,15,5,5,recovery,1
257.52683963698206,service_start,296,14,5,5,recovery,1
258.11254053921584,arrival,311,14,5,5,recovery,1
258.14830865684706,departure,295,15,5,5,recovery,1
258.14830865684706,service_start,297,14,5,5,recovery,1
258.63642101606433,departure,289,14,5,5,recovery,1
258.63642101606433,service_start,298,13,5,5,recovery,1
258.8593351106797,arrival,312,13,5,5,recovery,1
259.13841670397534,arrival,313,14,5,5,recovery,1
259.390437858191,departure,297,15,5,5,recovery,1
259.390437858191,service_start,299,14,5,5,recovery,1
262.886386676712,departure,290,14,5,5,recovery,1
262.886386676712,service_start,300,13,5,5,recovery,1
262.90909358054915,departure,293,13,5,5,recovery,1
262.90909358054915,service_start,301,12,5,5,recovery,1
262.9912867269021,arrival,314,12,5,5,recovery,1
263.14590257616726,arrival,315,13,5,5,recovery,1
263.1878551959007,arrival,316,14,5,5,recovery,1
263.47896832895356,departure,299,15,5,5,recovery,1
263.47896832895356,service_start,302,14,5,5,recovery,1
264.53047508389375,departure,298,14,5,5,recovery,1
264.53047508389375,service_start,303,13,5,5,recovery,1
264.87153167441187,arrival,317,13,5,5,recovery,1
264.990872179453,arrival,318,14,5,5,recovery,1
265.3833229164609,arrival,319,15,5,5,recovery,1
265.95395838558164,arrival,320,16,5,5,recovery,1
266.05825653434937,departure,301,17,5,5,recovery,1
266.05825653434937,service_start,304,16,5,5,recovery,1
266.0674008476452,arrival,321,16,5,5,recovery,1
266.6376685539249,departure,296,17,5,5,recovery,1
266.6376685539249,service_start,305,16,5,5,recovery,1
266.80238012550427,departure,304,16,5,5,recovery,1
266.80238012550427,service_start,306,15,5,5,recovery,1
267.1963836549781,departure,306,15,5,5,recovery,1
267.1963836549781,service_start,307,14,5,5,recovery,1
267.5304576276646,arrival,322,14,5,5,recovery,1
268.1523840330698,arrival,323,15,5,5,recovery,1
269.0193923217069,arrival,324,16,5,5,recovery,1
269.38348346292827,arrival,325,17,5,5,recovery,1
270.0670983214913,arrival,326,18,5,5,recovery,1
271.83029212569215,departure,305,19,5,5,recovery,1
271.83029212569215,service_start,308,18,5,5,recovery,1
272.7018379362779,arrival,327,18,5,5,recovery,1
273.0384662038698,arrival,328,19,5,5,recovery,1
273.813996877098,arrival,329,20,5,5,recovery,1
274.1208513431873,departure,303,21,5,5,recovery,1
274.1208513431873,service_start,309,20,5,5,recovery,1
274.57717094632335,arrival,330,20,5,5,recovery,1
275.28435873220474,arrival,331,21,5,5,recovery,1
275.29602141193664,departure,307,22,5,5,recovery,1
275.29602141193664,service_start,310,21,5,5,recovery,1
275.6029659512402,arrival,332,21,5,5,recovery,1
275.876415529779,departure,310,22,5,5,recovery,1
275.876415529779,service_start,311,21,5,5,recovery,1
276.15454844012174,departure,311,21,5,5,recovery,1
276.15454844012174,service_start,312,20,5,5,recovery,1
276.6812639356256,arrival,333,20,5,5,recovery,1
277.4724776811857,departure,300,21,5,5,recovery,1
277.4724776811857,service_start,313,20,5,5,recovery,1
277.4740052407443,departure,308,20,5,5,recovery,1
277.4740052407443,service_start,314,19,5,5,recovery,1
278.36290496748165,departure,309,19,5,5,recovery,1
278.36290496748165,service_start,315,18,5,5,recovery,1
279.79048516880573,departure,314,18,5,5,recovery,1
279.79048516880573,service_start,316,17,5,5,recovery,1
280.41165632071835,departure,313,17,5,5,recovery,1
280.41165632071835,service_start,317,16,5,5,recovery,1
280.75669120539567,arrival,334,16,5,5,recovery,1
280.80604004851676,arrival,335,17,5,5,recovery,1
280.9995308048253,departure,312,18,5,5,recovery,1
280.9995308048253,service_start,318,17,5,5,recovery,1
281.10890321795034,departure,302,17,5,5,recovery,1
281.10890321795034,service_start,319,16,5,5,recovery,1
281.1645419822633,departure,316,16,5,5,recovery,1
281.1645419822633,service_start,320,15,5,5,recovery,1
281.75716901429405,departure,318,15,5,5,recovery,1
281.75716901429405,service_start,321,14,5,5,recovery,1
282.30119424716526,arrival,336,14,5,5,recovery,1
282.67948389541544,arrival,337,15,5,5,recovery,1
282.80727423963214,departure,321,16,5,5,recovery,1
282.80727423963214,service_start,322,15,5,5,recovery,1
283.02075416343513,arrival,338,15,5,5,recovery,1
283.41792251418565,arrival,339,16,5,5,recovery,1
283.46634751266635,departure,319,17,5,5,recovery,1
283.46634751266635,service_start,323,16,5,5,recovery,1
283.6287290419791,arrival,340,16,5,5,recovery,1
283.7405675743457,arrival,341,17,5,5,recovery,1
284.1467624810684,departure,317,18,5,5,recovery,1
284.1467624810684,service_start,324,17,5,5,recovery,1
284.3977019497249,arrival,342,17,5,5,recovery,1
284.4540613854486,departure,322,18,5,5,recovery,1
284.4540613854486,service_start,325,17,5,5,recovery,1
284.6472183200089,arrival,343,17,5,5,recovery,1
284.8199529834416,arrival,344,18,5,5,recovery,1
285.41579086972564,arrival,345,19,5,5,recovery,1
285.6803719529983,departure,323,20,5,5,recovery,1
285.6803719529983,service_start,326,19,5,5,recovery,1
285.8402707559759,departure,315,19,5,5,recovery,1
285.8402707559759,service_start,327,18,5,5,recovery,1
286.0490528666575,arrival,346,18,5,5,recovery,1
286.21578253210333,arrival,347,19,5,5,recovery,1
286.75216957624656,arrival,348,20,5,5,recovery,1
287.1060740963388,departure,324,21,5,5,recovery,1
287.1060740963388,service_start,328,20,5,5,recovery,1
287.3763313271518,arrival,349,20,5,5,recovery,1
287.8259738107693,arrival,350,21,5,5,recovery,1
287.89835075654344,arrival,351,22,5,5,recovery,1
288.55652053829516,arrival,352,23,5,5,recovery,1
288.5858818947793,arrival,353,24,5,5,recovery,1
289.4341371674244,departure,325,25,5,5,recovery,1
289.4341371674244,service_start,329,24,5,5,recovery,1
289.8966865857756,departure,329,24,5,5,recovery,1
289.8966865857756,service_start,330,23,5,5,recovery,1
290.89064506175833,arrival,354,23,5,5,recovery,1
292.0862886560787,arrival,355,24,5,5,recovery,1
292.25635184996304,departure,330,25,5,5,recovery,1
292.25635184996304,service_start,331,24,5,5,recovery,1
292.38734817126374,departure,331,24,5,5,recovery,1
292.38734817126374,service_start,332,23,5,5,recovery,1
293.28778890808456,departure,332,23,5,5,recovery,1
293.28778890808456,service_start,333,22,5,5,recovery,1
293.2946282076843,arrival,356,22,5,5,recovery,1
293.78952846873085,departure,320,23,5,5,recovery,1
293.78952846873085,service_start,334,22,5,5,recovery,1
294.2144173700988,departure,334,22,5,5,recovery,1
294.2144173700988,service_start,335,21,5,5,recovery,1
295.35755316854755,departure,333,21,5,5,recovery,1
295.35755316854755,service_start,336,20,5,5,recovery,1
295.5855579172793,arrival,357,20,5,5,recovery,1
296.08776791082397,departure,326,21,5,5,recovery,1
296.08776791082397,service_start,337,20,5,5,recovery,1
296.9668676083085,departure,328,20,5,5,recovery,1
296.9668676083085,service_start,338,19,5,5,recovery,1
297.05484007422876,arrival,358,19,5,5,recovery,1
297.48731617153874,arrival,359,20,5,5,recovery,1
297.95324824744716,departure,335,21,5,5,recovery,1
297.95324824744716,service_start,339,20,5,5,recovery,1
298.06077581691136,arrival,360,20,5,5,recovery,1
298.43990064868575,arrival,361,21,5,5,recovery,1
299.45447871961824,departure,339,22,5,5,recovery,1
299.45447871961824,service_start,340,21,5,5,recovery,1
299.65916503692387,arrival,362,21,5,5,recovery,1
300.68241860236367,arrival,363,22,5,5,recovery,1
301.45865502181266,arrival,364,23,5,5,recovery,1
301.4718352349242,arrival,365,24,5,5,recovery,1
301.68741139894985,departure,340,25,5,5,recovery,1
301.68741139894985,service_start,341,24,5,5,recovery,1
301.76054530464387,arrival,366,24,5,5,recovery,1
302.1125743301149,arrival,367,25,5,5,recovery,1
302.6058963046443,departure,341,26,5,5,recovery,1
302.6058963046443,service_start,342,25,5,5,recovery,1
304.34564048328866,arrival,368,25,5,5,recovery,1
306.3987349025712,arrival,369,26,5,5,recovery,1
307.1326764745804,departure,338,27,5,5,recovery,1
307.1326764745804,service_start,343,26,5,5,recovery,1
307.1571848676515,departure,343,26,5,5,recovery,1
307.1571848676515,service_start,344,25,5,5,recovery,1
309.32090693834056,departure,327,25,5,5,recovery,1
309.32090693834056,service_start,345,24,5,5,recovery,1
309.38879050261323,departure,342,24,5,5,recovery,1
309.38879050261323,service_start,346,23,5,5,recovery,1
310.00070347529527,arrival,370,23,5,5,recovery,1
310.54169806965484,departure,337,24,5,5,recovery,1
310.54169806965484,service_start,347,23,5,5,recovery,1
312.63776202620863,arrival,371,23,5,5,recovery,1
312.80728375864135,arrival,372,24,5,5,recovery,1
312.9213070912199,departure,345,25,5,5,recovery,1
312.9213070912199,service_start,348,24,5,5,recovery,1
313.385846707749,arrival,373,24,5,5,recovery,1
314.0329306145606,arrival,374,25,5,5,recovery,1
314.58223117605496,arrival,375,26,5,5,recovery,1
315.0965366415925,arrival,376,27,5,5,recovery,1
315.15943290570243,departure,347,28,5,5,recovery,1
315.15943290570243,service_start,349,27,5,5,recovery,1
315.3579602584371,arrival,377,27,5,5,recovery,1
315.5667941636553,arrival,378,28,5,5,recovery,1
315.6435297717714,arrival,379,29,5,5,recovery,1
315.7012504626132,arrival,380,30,5,5,recovery,1
315.88260003817464,arrival,381,31,5,5,recovery,1
316.02800214696964,departure,344,32,5,5,recovery,1
316.02800214696964,service_start,350,31,5,5,recovery,1
316.2529424362356,arrival,382,31,5,5,recovery,1
316.387141503075,departure,350,32,5,5,recovery,1
316.387141503075,service_start,351,31,5,5,recovery,1
316.411622699605,departure,351,31,5,5,recovery,1
316.411622699605,service_start,352,30,5,5,recovery,1
316.77539225354104,departure,349,30,5,5,recovery,1
316.77539225354104,service_start,353,29,5,5,recovery,1
317.98872071763356,arrival,383,29,5,5,recovery,1
318.11523077683455,departure,336,30,5,5,recovery,1
318.11523077683455,service_start,354,29,5,5,recovery,1
318.8703593497887,departure,346,29,5,5,recovery,1
318.8703593497887,service_start,355,28,5,5,recovery,1
319.181431170725,departure,352,28,5,5,recovery,1
319.181431170725,service_start,356,27,5,5,recovery,1
320.53938714232396,arrival,384,27,5,5,recovery,1
320.699788637768,departure,356,28,5,5,recovery,1
320.699788637768,service_start,357,27,5,5,recovery,1
320.94791905511175,departure,353,27,5,5,recovery,1
320.94791905511175,service_start,358,26,5,5,recovery,1
320.9681724956632,departure,357,26,5,5,recovery,1
320.9681724956632,service_start,359,25,5,5,recovery,1
321.16883941422975,arrival,385,25,5,5,recovery,1
321.3168588342233,departure,355,26,5,5,recovery,1
321.3168588342233,service_start,360,25,5,5,recovery,1
322.12680715817675,departure,348,25,5,5,recovery,1
322.12680715817675,service_start,361,24,5,5,recovery,1
322.22616817051994,arrival,386,24,5,5,recovery,1
323.0524673982614,arrival,387,25,5,5,recovery,1
324.83512267803434,departure,359,26,5,5,recovery,1
324.83512267803434,service_start,362,25,5,5,recovery,1
